storecode,storename,cityName,districtName,address,starttime,endtime,lat,lng
,肯德基(美年广场餐厅),深圳,南山区,南海大道以西鹏基时代创业园花样年美年广场1栋一层,,,22.501933,113.921503
,肯德基,深圳,光明区,安发路与松白路辅路交叉口东80米,,,22.770375,113.902075
,肯德基(峦山美地店),深圳,龙岗区,龙岗街道仁恒峦山美地花园147一层二层148-1491,,,22.689017,114.269927
,肯德基(华业玫瑰郡店),深圳,龙岗区,中心城龙平西路与吉祥路交汇处1-3层万家MART一层1F0005铺位,,,22.729991,114.237488
,肯德基(富士锦园店),深圳,坪山区,坑梓街道金沙社区坪山大道与人民东路交汇处富士锦园6栋一层6-08号,,,22.757054,114.405992
,肯德基(燕罗店),深圳,宝安区,燕罗路233号,,,22.796999,113.86404
,肯德基(福围店),深圳,宝安区,福永街道下十围路31号盛浩鑫广场一楼001号铺位,,,22.655976,113.820344
,肯德基(凤凰山店),深圳,宝安区,凤凰山台湾美食街肯德基,,,22.684625,113.844875
,肯德基(石岩天源隆),深圳,宝安区,石岩街道龙腾社区宝石西路37-1037-1137-12号商铺,,,22.682963,113.929089
,肯德基(大康餐厅),深圳,龙岗区,园山街道大康社区山子吓路313号大康商业综合楼一层335号商铺,,,22.643921,114.231648
,肯德基(珑门店),深圳,龙华区,商铺福城街道新丹路88号珑门名苑一期3栋半地下120-1,,,22.72312,114.029219
,肯德基(尖岗山壹号店),深圳,宝安区,尖岗山壹号花园,,,22.58657,113.91839
,肯德基(领航城店),深圳,宝安区,西乡街道领航城领尚华府105-108商铺,,,22.611636,113.856796
,肯德基(观澜天虹餐厅),深圳,龙华区,观澜街道大和路中航格澜郡商业楼A栋观澜天虹一层,,,22.694744,114.049173
,肯德基(沙湾餐厅),深圳,龙岗区,南湾街道沙湾社区丹沙路2号综合楼1层1号商铺,,,22.607242,114.164165
,肯德基(潮商广场KFC),深圳,坪山区,坪山街道六联社区坪山大道2011号潮商广场裙楼101-102-,,,22.681992,114.335914
,肯德基(阿里中心店),深圳,南山区,科苑南路3331号阿里巴巴大厦T2栋一楼T2-1112商铺,,,22.509826,113.942637
,肯德基(李朗珠宝园店),深圳,龙岗区,南湾街道中盈珠宝工业区中心广场A16A17号铺,,,22.642344,114.124989
,肯德基(共和店),深圳,宝安区,沙井街道共和社区第二工业区B8栋106,,,22.758022,113.803138
,肯德基(西岸华府店),深圳,宝安区,松岗街道沙江路中海西岸华府南区1栋101首层,,,22.769541,113.822716
,肯德基(平湖美凯龙店),深圳,龙岗区,平安大道309号1层1A001-1号商铺,,,22.670484,114.140881
,肯德基(恒明珠店),深圳,宝安区,新安街道建安一路恒明珠金融大厦西座102,,,22.55724,113.909616
,肯德基(荣丰中心餐厅),深圳,龙岗区,坂田街道坂澜大道与中浩一路交汇处荣丰中心一楼C107号商铺,,,22.653852,114.081539
,肯德基(坑梓店),深圳,坪山区,坑梓街道人民路与梓兴路交汇处,,,22.744612,114.372958
,肯德基(半岛城邦店),深圳,南山区,望海路1123号一层,,,22.480156,113.932525
,肯德基(航空航天大厦餐厅),深圳,南山区,高新南九道航空航天大厦2号楼103室,,,22.526926,113.941882
,肯德基(鑫园广场店),深圳,龙岗区,大鹏新区坪葵路11号鑫园广场大厦一层005号商铺,,,22.627526,114.419576
,肯德基(锦华大厦餐厅),深圳,龙华区,大浪街道高峰社区陶吓锦华大厦1层103-104号商铺,,,22.647751,114.005422
,肯德基(蛇口文体公园餐厅),深圳,南山区,蛇口街道招商东路与后海滨路交汇处蛇口文体公园一层,,,22.493486,113.937391
,肯德基(西坑餐厅),深圳,龙岗区,横岗街道西坑社区梧岗路22号宝桐商业广场一层109号商铺,,,22.612925,114.223575
,肯德基(深信服科技大厦店)(暂停营业),深圳,南山区,仙洞路16号深信服科技大厦F1层,,,22.579475,113.946442
,肯德基(松岗永辉店),深圳,宝安区,松岗街道红星社区星际家园1-3栋裙楼第一层永辉超市A,,,22.764488,113.832746
,肯德基(爱购百货广场KFC),深圳,宝安区,石岩街道上屋社区宝石南路206号石岩爱购百货商场,,,22.680489,113.933983
,肯德基(阳光科创店),深圳,南山区,南新路阳光科创中心1期112,,,22.514491,113.914805
,肯德基(云熙谷KFC),深圳,宝安区,石岩街道罗租社区云熙谷二期S111-110-111,,,22.671775,113.939987
,肯德基(颐安都会中央店),深圳,龙岗区,犁嘴路颐安都会中央花园(四区)1-23-25,,,22.688906,114.224436
,肯德基(留仙洞有巢),深圳,南山区,留仙村路与创业东路交叉口西240米,,,22.586494,113.926583
,肯德基(大鹏店),深圳,龙岗区,大鹏镇迎宾北路18号千禧大厦1-2楼,,,22.594013,114.476328
,肯德基(龙岗儿童公园店),深圳,龙岗区,龙岗儿童公园1-101号商铺,,,22.735378,114.227204
,肯德基(共联都市智谷餐厅),深圳,龙华区,区观澜街道平安路东侧与库坑二路交汇处共联富基创新园1栋1层01-04号商铺,,,22.741247,114.042447
,肯德基(光明云科府店),深圳,光明区,新湖街道圳美社区圳园路TFY21地块(云科府)一栋一层01-03号商铺,,,22.788446,113.960028
,肯德基(龙城中央店),深圳,龙岗区,金地凯旋广场(推广名金地龙城中央)三期商业3A一楼17-20号铺21,,,22.712545,114.251629
,肯德基(瑞景园店),深圳,龙岗区,龙岗街道龙平东路东方瑞景苑首层,,,22.729789,114.269087
,肯德基(梧桐春晓店),深圳,盐田区,中青路后方陆域西南片区梧桐翡翠花园A栋101-102-103号,,,22.586749,114.242855
,肯德基(桥头店),深圳,宝安区,东海百货西北门旁,,,22.687783,113.802088
,肯德基(观澜福海百货店),深圳,龙华区,观湖街道五和大道福海百货,,,22.684142,114.077603
,肯德基(平湖印象里店),深圳,龙岗区,平湖街道凤凰大道33号新生活广场L1层01-32/33/34号,,,22.689028,114.152559
,肯德基(比亚迪店)(暂停营业),深圳,坪山区,比亚迪坪山园区D27号科技楼一楼,,,22.676672,114.363904
,肯德基(三诺大厦店),深圳,南山区,三诺智慧大厦第一层的L1-09.10第二层L2-03,,,22.522655,113.937268
,肯德基(公明友谊店),深圳,光明区,公明镇新安路10号友谊书城1层,,,22.782221,113.889575
,肯德基(盐田东海街店),深圳,盐田区,盐田街道明珠社区盐田北四街盐田邮政综合楼,,,22.58901,114.252229
,肯德基(仁山智水店),深圳,龙华区,观澜街道环观南路96号北侧仁山智水花园一期F08栋-4,,,22.692594,114.066112
,肯德基(坳背站餐厅),深圳,龙岗区,保安社区坳背路109号金华晨百货一层P010号商铺,,,22.668664,114.21401
,肯德基(松柏天虹商场店),深圳,龙岗区,横岗街道龙岗大道与保康路交汇处天虹商场松柏店一楼,,,22.649968,114.211507
,肯德基(盘龙苑餐厅),深圳,坪山区,安居盘龙苑一栋A座L1-1014-1015号,,,22.72423,114.360562
,肯德基(新裕客隆店),深圳,宝安区,沙井路180号裕客隆购物广场1层,,,22.728486,113.807638
,肯德基(一诺百汇餐厅),深圳,南山区,蛇口街道东角头社区后海大道1010号一诺百汇一层肯德基,,,22.490694,113.93519
,肯德基(仁恒前海梦公园店),深圳,宝安区,新桥街道寮盛路与南洞东路交汇处的仁恒芯梦公园仁恒里•芯梦公园10号商铺,,,22.718148,113.848136
,肯德基(石岩奋达DT店),深圳,宝安区,石岩街道洲石路奋达科技园的1号楼G层G01-G03,,,22.670945,113.896965
,肯德基(百泰产业园店),深圳,坪山区,龙田街道老坑社区光科一路1号百泰黄金珠宝大厦1号厂房负一楼101号商铺,,,22.730189,114.376604
,肯德基(和荣西湾餐厅),深圳,宝安区,西乡街道航城大道南面顺昌路东面和荣家园04-05-06商铺,,,22.602265,113.842861
,肯德基(端慧苑餐厅),深圳,光明区,马田街道新庄社区松白路兆邦基端慧苑首层L-136L-137L-138,,,22.761131,113.905334
,肯德基(宏发万悦山店),深圳,光明区,春熙路23号宏发万悦山璟庭11栋半地下商业半地下01层10-13号房屋,,,22.75445,113.938114
,肯德基(桔坑路餐厅),深圳,龙华区,福城街道大水坑社区大三村467号万盈佳百货一层,,,22.730293,114.011764
,肯德基(中海寰宇时代店),深圳,光明区,光明街道中海寰宇时代F1层69-73号商铺,,,22.741275,113.941975
,肯德基(保利勤诚达店),深圳,龙岗区,五联路5号,,,22.745392,114.237035
,肯德基(松福店),深圳,宝安区,沙井街道民主大道豪景城东座岁宝百货1层102号铺,,,22.736125,113.792767
,肯德基(名骏豪庭店),深圳,罗湖区,港莲路20-4号名骏豪庭,,,22.559292,114.172957
,肯德基(四海云亭店),深圳,宝安区,沙井街道后亭社区大浦路四海云亭肯德基,,,22.757969,113.821135
,肯德基(国展中心店)(暂停营业),深圳,宝安区,深圳国际会展中心第三层的第L1C301-1商铺,,,22.695236,113.77833
,肯德基(云玺锦庭店),深圳,宝安区,新安街道云玺锦庭101-102-103号商铺,,,22.54985,113.894534
,肯德基(万科星城店),深圳,宝安区,新桥街道万科星城商业中心4栋113-114-115号商铺,,,22.715437,113.83205
,肯德基(福永意库店),深圳,宝安区,福永街道福洲大道福海工业区二区2号首层福永意库L103-L104号,,,22.674326,113.809964
,肯德基(福永服务区店),深圳,宝安区,广深高速公路福永停车区L1-03商铺,,,22.694538,113.84752
,肯德基(较场尾餐厅),深圳,龙岗区,大鹏新区大鹏街道鹏城社区较场尾路6号C101-C103号,,,22.591104,114.511387
,肯德基(智慧家园店),深圳,龙岗区,宝龙街道宝荷大道76号智慧家园二期3B栋101号铺位,,,22.689046,114.299137
,肯德基(怀德万象汇餐厅),深圳,宝安区,福永大道怀德万象汇(怀德地铁站B1地铁口下去左转第一家店铺),,,22.667584,113.819077
,肯德基(御景印象店),深圳,坪山区,坪山街道坪环牛角龙京基御景印象家园二期1栋103号,,,22.676537,114.333974
,肯德基(中山大学深圳校区餐厅),深圳,光明区,新湖街道公常路66号中山大学西园学生宿舍4栋103房(校外勿点餐),,,22.799177,113.95303
,肯德基(塘尾店),深圳,宝安区,福永街道塘尾社区凤塘大道唐美商场一层,,,22.700712,113.801878
,肯德基(宏发嘉域店),深圳,光明区,公明街道薯田埔社区宏发嘉域花园1层121号铺,,,22.782109,113.877959
,肯德基(宝利豪庭店),深圳,宝安区,松岗楼岗大道1号天虹商场F1层,,,22.763798,113.851541
,肯德基(陶源花园店),深圳,龙岗区,协力路与石丰路交叉口陶源花园1栋A座108-110商铺,,,22.750773,114.232882
,肯德基(同泰广场店),深圳,宝安区,福海街道宝安大道6259号同泰时代广场L1层68-24铺位,,,22.678281,113.803741
,肯德基(宝安华强广场餐厅),深圳,宝安区,福海街道凤塘大道153号华强广场一楼L1-20L1-21号商铺,,,22.69958,113.816445
,肯德基(光明松园居餐厅),深圳,光明区,新湖街道公常路与罗仔路交汇处东南侧羌下松园居1栋商业01层0304号,,,22.80012,113.965515
,肯德基(蔚蓝左岸),深圳,坪山区,碧岭街道碧沙北路和坪山河北路交汇处东北侧蔚蓝左岸商铺78 9号商铺,,,22.67332,114.312634
,肯德基(光明大仟里店),深圳,光明区,光明大仟里购物中心A区,,,22.775483,113.894478
,肯德基(葵涌店),深圳,龙岗区,葵涌葵民路2号三溪社区中新居民小组综合楼乐兴百货一楼,,,22.635171,114.42859
,肯德基(嘉富新禧店),深圳,宝安区,沙井街道嘉富新禧08/09/10号商铺,,,22.74229,113.832313
,肯德基(坝光新村店),深圳,龙岗区,葵涌街道坝光新村东区8号楼易德天地一楼L1-102-103室,,,22.636913,114.406945
,肯德基(马安山花园餐厅),深圳,宝安区,沙井街道马安山社区马安山花园1层112号商铺,,,22.717238,113.816426
,肯德基(聚龙花园店),深圳,坪山区,龙田街道聚龙花园二期二栋103,,,22.722246,114.386575
,肯德基(溪头潮悦汇餐厅),深圳,宝安区,松岗溪头社区天云路72号佳沃综合楼潮悦汇一层F1-002号,,,22.774443,113.839005
,肯德基(松河瑞园店),深圳,宝安区,松岗街道松河瑞园二期148号商铺,,,22.7698,113.831054
,肯德基(沙井卓越时光店),深圳,宝安区,沙井街道辛养社区卓越誉珑卓悦时光购物中心一楼L1-15,,,22.736458,113.813354
,肯德基(水岸新都店),深圳,龙岗区,龙岗镇新生村仙人岭水岸新都三期22号楼商场114-1号,,,22.747453,114.278716
,肯德基(葵涌比亚迪店),深圳,龙岗区,葵涌比亚迪工业园文体中心1层,,,22.634212,114.434734
,肯德基(书香门第店),深圳,龙华区,上河坊购物乐园东入口旁,,,22.599328,114.047313
,肯德基(数码新城店),深圳,龙岗区,黄阁路461号,,,22.720749,114.217578
,肯德基(坪山友谊店),深圳,坪山区,深汕路246号坪山投资大厦地面停车场出口,,,22.695498,114.34629
,肯德基(镇乾大厦餐厅)(暂停营业),深圳,龙华区,龙华街道油松社区工业路与油松路交汇处镇乾大厦1F-01/02,,,22.639116,114.043812
,肯德基(明汇府餐厅),深圳,光明区,马田街道富利南路与振发路交汇处北侧明汇府商业首层,,,22.775523,113.886453
,肯德基(杭州永安店),杭州,上城区,解放路199号,,,30.250404,120.170307
,肯德基(杭州高德店),杭州,上城区,解放东路45号高德商场F2层,,,30.243255,120.207796
,肯德基(新塘乐购店),杭州,上城区,新塘路29-31号(庆春广场地铁站A1口步行310米),,,30.259315,120.207542
,肯德基(杭州来福士店),杭州,上城区,民心路来福士广场B1-09/10,,,30.248204,120.212986
,肯德基(庆春店),杭州,拱墅区,庆春路70号,,,30.258208,120.176815
,肯德基(杭州庆丰店),杭州,西湖区,教工路23号,,,30.274022,120.135997
,肯德基(新塘世纪联华店),杭州,上城区,景芳路与新塘路交汇处西南角新城时代广场一层,,,30.266326,120.207266
,肯德基(杭州天虹店),杭州,上城区,新塘路108号杭州五福天虹购物中心A座1层A109-1号,,,30.264271,120.208548
,肯德基(采荷店),杭州,上城区,庆春东路57号(庆菱路地铁站A1口步行220米),,,30.257411,120.196188
,肯德基(星光店),杭州,滨江区,江南大道228号星光大道商业街一楼,,,30.207245,120.209257
,肯德基(庆春银泰店),杭州,上城区,景昙路18-26号银泰百货F1,,,30.260304,120.20505
,肯德基(天成店),杭州,上城区,天城路86号中博家居广场一层商铺,,,30.287353,120.199964
,肯德基(杭州万象店),杭州,拱墅区,体育场路430号(武林门地铁站A1口步行210米),,,30.270922,120.156544
,肯德基(天城国际店),杭州,上城区,机场路117-131号天城国际肯德基,,,30.285505,120.192431
,肯德基(杭州星澜店),杭州,滨江区,西兴路2333号星澜大厦4幢一层119-120,,,30.215035,120.221008
,肯德基(杭州湖滨店),杭州,上城区,东坡路8号(龙翔桥地铁站C口步行310米),,,30.252464,120.163219
,肯德基(中海国际店),杭州,滨江区,中海·寰宇天下A区,,,30.216177,120.2121
,肯德基(朝晖店),杭州,拱墅区,河东路138号(潮王路地铁站E2口步行340米),,,30.285759,120.161885
,肯德基(市民中心1号店),杭州,上城区,四季青街道解放东路18号市民中心H座南区一层,,,30.245309,120.210281
,肯德基(杭州红石店),杭州,拱墅区,湖墅南路216-218号,,,30.283075,120.153125
,肯德基(杭州秋涛店),杭州,上城区,秋涛北路248号华润万家1层,,,30.282976,120.199824
,肯德基(杭州新天地店),杭州,拱墅区,东文路89号凯兴郦座一层,,,30.323859,120.181069
,肯德基(杭州远洋店),杭州,拱墅区,大关路101号远洋乐堤港负一楼,,,30.304539,120.142486
,肯德基(萧山永盛店),杭州,萧山区,经济技术开发区建设三路345号永盛大厦,,,30.20552,120.243875
,肯德基(杭州断桥店),杭州,西湖区,北山路13号,,,30.259761,120.151174
,肯德基(萧山万佳店),杭州,萧山区,市心中路金城广场TEL(杭发厂地铁站A口步行340米),,,30.173997,120.267498
,肯德基(文一店),杭州,西湖区,文一路298号,,,30.287954,120.1231
